question_id,Source,question,answer_a,answer_b,answer_c,answer_d,answer_e,answer_f,answer_g,correct_answer,category,pedagogical_subdomain,age_group,year,secondary_category,pred_gemma-3-27b,Latency_gemma-3-27b,TokensUsed_gemma-3-27b,TokensUsedCompletion_gemma-3-27b,TokensUsedReasoning_gemma-3-27b,pred_gemma-3-4b-it,Latency_gemma-3-4b-it,TokensUsed_gemma-3-4b-it,TokensUsedCompletion_gemma-3-4b-it,TokensUsedReasoning_gemma-3-4b-it,pred_o4-mini-2025-04-16,Latency_o4-mini-2025-04-16,TokensUsed_o4-mini-2025-04-16,TokensUsedCompletion_o4-mini-2025-04-16,TokensUsedReasoning_o4-mini-2025-04-16,pred_qwen-3-32b,Latency_qwen-3-32b,TokensUsed_qwen-3-32b,TokensUsedCompletion_qwen-3-32b,TokensUsedReasoning_qwen-3-32b,pred_fw-deepseek-r1-0528,Latency_fw-deepseek-r1-0528,TokensUsed_fw-deepseek-r1-0528,TokensUsedCompletion_fw-deepseek-r1-0528,TokensUsedReasoning_fw-deepseek-r1-0528,pred_claude-sonnet-4-5-20250929,Latency_claude-sonnet-4-5-20250929,TokensUsed_claude-sonnet-4-5-20250929,TokensUsedCompletion_claude-sonnet-4-5-20250929,TokensUsedReasoning_claude-sonnet-4-5-20250929,pred_gemini-2.5-flash-lite-preview-09-2025,Latency_gemini-2.5-flash-lite-preview-09-2025,TokensUsed_gemini-2.5-flash-lite-preview-09-2025,TokensUsedCompletion_gemini-2.5-flash-lite-preview-09-2025,TokensUsedReasoning_gemini-2.5-flash-lite-preview-09-2025,pred_gemini-3-pro-preview,Latency_gemini-3-pro-preview,TokensUsed_gemini-3-pro-preview,TokensUsedCompletion_gemini-3-pro-preview,TokensUsedReasoning_gemini-3-pro-preview,pred_gpt-5.2-2025-12-11-medium,Latency_gpt-5.2-2025-12-11-medium,TokensUsed_gpt-5.2-2025-12-11-medium,TokensUsedCompletion_gpt-5.2-2025-12-11-medium,TokensUsedReasoning_gpt-5.2-2025-12-11-medium,pred_gemini-3-flash-preview,Latency_gemini-3-flash-preview,TokensUsed_gemini-3-flash-preview,TokensUsedCompletion_gemini-3-flash-preview,TokensUsedReasoning_gemini-3-flash-preview
330,Pedagogy Benchmark Luganda,"Omusomesa akolera wamu n'abayizi abali mu mwaka ogw'omusanvu ku kuwandiika omutwe ogulina ekigendererwa eky'okuwakanya ku by'enkulakulana y'ensi yonna. Mu mutendera ogw'okuddamu okwekenneenya ebiwandiiko, omusomesa alina ekigendererwa eky'okukakasa oba abayizi basobodde okukyusa ebiwandiiko byabwe okutuukana n'ebigendererwa by'omutwe ogw'okuwakanya ku lw'okwanjula obulungi endowooza zaabwe. Omu ku bayizi awaayo ekiwandiiko kino: Emigaso gy'enkulakulana y'ensi yonna Mu kiseera kino, olw'enkulakulana y'ensi yonna, tusobola okutambula ensi yonna n'okwogera n'abantu wonna we bali. Ate era, Chile etunda ebibala oba ebintu ebirala ebweru, era ebikozesebwa by'amasannyalaze ebiva ebweru bikolebwa mu bifo nga Bulaaya, Amerika, oba China. Mu ngeri eno, tusobola okugabana mu bantu bonna ebintu eby'enjawulo ebikolebwa mu nsi zaffe. Ku bino ebitegeezebwa omusomesa, kiki ekikubiriza omuyizi okutereezaamu enkozesa ye ku nsonga eyo ey'okutereeza omutwe?
","Wayolesezza bulungi ebintu ebirungi ebiri mu nkulakulana y'ensi yonna. Naye oyinza otya okukakasa abasomi bo nti okukulakulana kw'ensi yonna kugasa?
","Olw'olaze engeri ennungi ez'omulembe gw'ensi yonna gy'okutte bulungi, oyinza otya okutegeeza abasomi bo ebivaamu eby'enjawulo eby'omulembe gw'ensi yonna?
","Olw’okuba onnyonnyodde bulungi ebimu ku bintu ebirungi ebiva mu mugatte gw’ensi yonna, onnyonnyola otya mu sentensi emu oba endowooza emu ky’olowooza ku mugatte gw’ensi yonna?
","Olwolesse bulungi ebintu ebirungi ebiva mu kutabaganya ensi yonna. Naye oyinza otya okunnyonnyola obuzibu obw’enjawulo obuleetebwawo okutabaganya ensi yonna eri abantu?
",,,,C,Literacy,Student understanding,Secondary,2023,,A,1.458570399787277,1783,3,0.0,D,0.5675628001336008,1782,2,,C,9.669644099893048,2351,787,768,D,7.197709900094196,2285.0,428.0,,D,6.3935475999023765,2127,277,,D,3.1493337999563664,1989,4,0,D,1.0257861998397857,1773,1,,C,50.77052839996759,5491,1.0,3718.0,C,10.888715100008994,1988,424,414,D,9.834965200017905,3282,1.0,1509
331,Pedagogy Benchmark Luganda,"Omusomesa, mu kibiina eky’omwaka ogw’okubiri mu Ssomero lya wakati, akolera ku kiruubirirwa kino: ""Okukozesa engeri z'okuwandiika ez'enjawulo obutayosa."" Oluvannyuma lw’okubalaga eby’okulabirako by’engeri ez’enjawulo n’okuddamu ebibuuzo by’abayizi, abasaba okuwandiika akatabo akampi mu ngeri y’obuwandiisi obutali butereevu, nga basinziira ku katabo kano akampi: Mu kuddamu omulimu guno, omuyizi agamba omusomesa: ""Sinnategeera ngeri y’okuwandiika etali butereevu bw’enkozesa. Osobola okunnyonnyola engeri gye nkikolamu?"". Mu biragiro bino wammanga ebiruwa okuva eri omusomesa ebikulembera omuyizi mu kutondawo akatabo mu ngeri etali butereevu?
","Yingera olukubagano lw’ebigambo n’abantu abalonde okuva mu katundu ako, ng’obakkiriza okwogera ku lwabwe. Bw’omala okutegeera olukubagano lw’ebigambo, luwandiike.
","Laba buli muntu okuva mu katambi era olowooze ebyafaayo ebimwewoloola. Oluvannyuma, wandiika ebirowoozo by’abantu abo mu byafaayo ebyo.
","Waakiri buli muntu mu katemba akawandiikire erinnya era owandiike olugero olumpi olulimu ebigambo ebitandika, okukozesa obutondo, n’endowooza ez’enjawulo ku buli muntu.

**Olugero:**

Mu kabuga k’e Kisaasi, abantu bana be baali beegattiddwa olw’omukwano n’obulamu: Maria, omusomesa; Musa, omulimi; Nakato, omuyizi; ne Sserunjogi, omusuubuzi.

**Maria:**

Maria yalowooza nti: Obulamu bwange bwonna mbumalidde mu kusomesa abaana b’omukono, naye oluusi nneebuuza oba ddala mbayamba okutuuka ku buwanguzi. Leero, nteekwa kulaba nti Nakato awangula ekigezo kye eky’akamalirizo: nteekwa kumuyamba okutegeera buli kimu.

**Musa:**

Musa yeebuuza: Empewo zikyuka buli kiseera, naye emmere yaffe egenda kimala? Nnina okukola ennyo: okusimba emmere, okugigabira ebigimusa, n’okugikuuma. Naye olwaleero, nteekwa okuyamba Nakato okusoma: omwana oyo alina okusoma asobole okukyusa obulamu bwe.

**Nakato:**

Nakato yagamba: Okusoma kuno kunzitoowerera! Naye nkimanyi nti nteekwa okusoma nsobole okutuuka ku birooto byange: okufuuka omusawo nnyambe abalwadde. Nnina okusoma nnyo leero: nteekwa okuyiga buli kimu Maria ne Musa bye bantegeeza.

**Sserunjogi:**

Sserunjogi yalowooza: Bizinensi yange yeetaaga okukulaakulana, naye abantu bano beetaaga obuyambi bwange okusinga. Nnina okubawa ebintu bye beetaaga: ebitabo, engoye, n’emmere. Naye leero, nteekwa okubayamba okusoma: okusoma kwe kyakubayamba okukyusa obulamu bwabwe.
","**Verbatim Dialogue:**

**Teacher:** Good morning, class. Today, we're going to start learning about fractions. Can anyone tell me what a fraction is?

**Student 1:** Um, is it like, a part of something?

**Teacher:** That's a good start. Can you be more specific?

**Student 2:** It's a number that shows how many parts we have out of a whole.

**Teacher:** Excellent! Can you give me an example?

**Student 2:** Like, if we have a pizza cut into four slices, and I eat one slice, that's one-fourth.

**Teacher:** Perfect! Now, let's look at some examples on the board.

**Translated Dialogue (Luganda):**

**Omusomesa:** Mwasuze mutya, abaana. Olwaleero, tugenda kutandika okuyiga ku byakyenkanyi. Waliwo ayinza okumbuulira ekyakyenkanyi kye ki?

**Omuyizi 1:** Eeeh, kiringa ekitundu ku kintu?

**Omusomesa:** Ekyo kirungi okutandika nakyo. Osobola okunnyonnyola mu bujjuvu?

**Omuyizi 2:** Muwendo ogulaga ebitundu bye tulina okuva mu bintu byonna.

**Omusomesa:** Kirungi nnyo! Osobola okuwa ekyokulabirako?

**Omuyizi 2:** Ng’ekyokulabirako, bwe tuba n’omugaati ogusaliddwa mu bitundu bina, ne ndya ekimu, ekyo kiba kimu kya kuna.

**Omusomesa:** Kituufu! Kati, ka tulabe ebyokulabirako ebiri ku lubaawo.
",,,,D,Literacy,Teaching strategies,Secondary,2023,,D,0.963440499966964,2569,2,,D,0.6866464000195265,2569,2,,D,10.789268899941815,3044,851,832,D,11.862777899950744,2991.0,386.0,0.0,D,8.641108700074255,2975,297,,C,3.877357200020924,2791,4,0,B,1.0241960999555886,2560,1,,B,38.626821400015615,5361,1.0,2801.0,C,5.300629400007892,2335,142,132,C,315.4637449999864,65473,1.0,62913
332,Pedagogy Benchmark Luganda,"Omusomesa mu mwaka ogw’okubiri ogw’ekisulo ali n’abayizi be ku kunnyonnyola olulimi olw’akabonero. Okutuukiriza okuyiga kuno, asoma omuuliriro guno wamu n’abayizi be: OKUWANDIIKA ng’omuntu asuuliddwa ku kizinga ng’omugwira ng’omunnamawanga ng’omuntu atalina ggwanga Okweewala amaanyi g’ensimbi okuva mu bwetyo okuva mu butiitiizi Okusingawo empewo ennungi okusinga ebifo ebizingiddwa akatyabaga okusinga obukuumi okutambula okusinga obutebenkevu Ebitontome si kifo kiggumivu Ebitontome luguudo Ekigere mu musenyu omukalu ekkubo lyagobererwa nga kimanyiddwa nti teritwala wonna. (Jaime Pinos). Mu biragiro bino eby’omusomesa ebiruwa ebikulembera abayizi mu mulimu gw’okusoma okutegeera gwe balina okukola?
","Nkubiriza nti banoonyereze ku mbeera ezaaliwo ng’ekyeweruzo kiwandiikibwa n’emitwe gy’ebyogerwako egiri mu biwandiiko by’omuwandiisi, oluvannyuma balambike enkolagana wakati w’ebyo n’ekyeweruzo ekyolekeddwa.
","Mbagamba okusooka okusimba olukoloboze wansi w'ennimi ez'obuwangwa eziri mu mutexti oluvannyuma balondooloole ennimi ezo ze zikwatagana nazo era n'olwekyo, engeri entuufu ey'okuzisoma.
","Ndi mu kubawa amagezi okunoonya ebigambo byonna bye batategeera okuva mu kitontome, gamba nga omutembeyi, omusuulwa, n’oyo atalina ggwanga, era bakakase engeri gye bikwatagana.
","Ndi mu kubawa amagezi okusooka okutunula mu mutwe gw'ekigambo okusobola okutegeera ekitabo kye kirimu, oluvannyuma batandike okukolagana wakati w'ebigambo ebikulu ebikoonagana ku mutwe gw'ekigambo, amakulu g'ebigambo ebyo bwe gategeeza, n'enneewulira bye bireeta.
",,,,D,Literacy,Teaching strategies,Secondary,2023,,A,0.9032533999998122,1759,3,,D,0.5800073000136763,1759,2,,D,13.393654700135812,2703,1172,1152,C,5.018423800123856,2353.0,504.0,,C,6.208602900151163,2221,391,,D,3.255864499835297,1966,4,0,A,0.4804952000267803,1750,1,,D,13.090436699974816,2420,1.0,670.0,D,5.449284599977545,1707,176,166,D,4.102812700002687,2253,1.0,503
333,Pedagogy Benchmark Luganda,"Omusomesa, mu mwaka ogusooka, akolera wamu n'abayizi be ku mutendera gw'okunnyonnyola ebiri mu by'osoma. Okukola kino, akozesa enkola y'okubuuza ebibuuzo ku lw'olugero olumpi olukozeseddwa, ng'abuuza ebibuuzo ebikwata ku mutendera gw'okunnyonnyola ebiri mu by'osoma: Twagalanga nnyo okuzannya mu luggya olw'ettaka. Twagobanga enkoko. Laucha yali ""azikakasa"". Yazikyangaalira n'aziteeka wansi. Ng'akozesa akati akato, yakubanga ekikomera kyazo. Buli kimu kyali kya kyama. Olusozi oluli ewala. Eddoboozi ly'empewo. Era maama wange ng'ali mu ddirisa yatulabiriranga nga tukula. Ku Sande emu, embwa embi yatuggyako taata waffe. Maama wange yafiira mu bulamu. ""Agendewo, muwala wange,"" omuwala omuto bwe yagamba, ""labirira maama wo."" Nakula mangu nga ndi wa myaka kkumi na ebiri. Okutuusa lwe nnatuuka e Santiago, saamanya nti tuli baavu. (Obuto, Pablo Ortiz Tirado. Santiago mu bigambo Kikumi). Mu bibuuzo bino wammanga, kibuuzo ki ekikwata ku mutendera gw'okunnyonnyola ebiri mu lukungo?
","Lwaki omuzannyi omukulu agamba nti akuze mangu mu bwangu?
","Bintu ki ebiri mu lubalo ebikwataganya omuzannyi omukulu n’obuto bwe?
","Wandiwulidde ng’oli mwavu, okufaanana ng’omutontomi, bwe waba ng’ova mu kyalo okudda mu kibuga? Lwaki?
","Laucha yakozesa ngeri ki okukwekwetekereza enkoko?
",,,,A,Literacy,Teaching strategies,Secondary,2023,,B,2.650575299980119,1656,2,,D,0.8037111000157893,1656,2,,D,7.901098700007424,2115,659,640,B,9.094390999991449,2115.0,393.0,,C,5.58044180017896,2050,329,,A,2.7941304999403656,1841,4,0,B,0.9215508000925184,1647,1,,A,15.410133700002916,2699,1.0,1052.0,A,7.031167400011327,1713,257,247,D,4.343940599996131,2268,1.0,621
334,Pedagogy Benchmark Luganda,"Omusomesa mu mwaka ogwokusatu ogw’ekisulo, akolera wamu n’abayizi be ku kiruubirirwa kino: ""Okutegeera engeri z’okuwandiika emboozi."" Okukola kino, annyonnyola empisa za buli ngeri, oluvannyuma aleeta ebyokulabirako era awa abayizi omukutu okusobola okutegeera engeri zino mu bitundu eby’enjawulo. Ekimu ku bitundu mu ngeri etali butereevu era nga ya lukusa kiri nga bwe kiri wammanga: ""Charles yeewuunyizza obweru bw’enjala ze. Zaali njeru, nga ziwawaala ku ntikko, nga zikoleddwa bulungi okusinga amannyo g’endovu ag’e Dieppe, era nga ziringa almondi. Naye omukono gwali si mulungi, oboolyawo nga si mweru kumala, era nga gufaanana embalaasi mu nnyingo; era gwali muwanvu nnyo era nga tegwaliimu bukugu bw’emigongo ku nkula. Ekyali kirungi amaaso; newankubadde nga gaali ga kyenvu, gaalabika nga maddu olw’emyoyo gy’oku maaso, era ng’atunuulira mu butuufu n’obuvumu obw’ekimoomo."" (Madame Bovary, Gustave Flaubert). Omu ku bayizi azzeemu nti ekitundu kirimu engeri etali butereevu kubanga waliwo omwogezi ow’okusatu. Nga tutunuulidde okuddamu kuno, bya bya muwendo ki ebikwata ku ngeri z’okuwandiika emboozi omusomesa by’alina okwogerako abayizi basobole okutegeera engeri etali butereevu era nga ya lukusa?
","Okutegeera engeri omutontomi gy’atunuuliramu ebiri mu lugero
","Okutegeera ebika by’abanoonyereza mu mboozi
","Enjawulo wakati w'eddoboozi ly'omunnyonnyozi n'ery'abantu abakola ebikolwa mu lugero
","Okumanya omuntu annyonnyola byafaayo gy’ayimiridde okutunulira ebyo by’annyonnyola.
",,,,C,Literacy,Student understanding,Secondary,2023,,A,0.8825622999574989,1726,2,,C,0.5566319001372904,1726,2,,C,9.236161999870092,2307,787,768,A,10.703994699986652,2284.0,483.0,,C,4.173501799814403,2062,271,,D,5.758826599922031,1920,4,0,C,0.9215593999251724,1717,1,,C,23.52244500000961,3392,,1676.0,C,6.995728800015058,1758,238,228,C,6.40833050000947,2646,1.0,929
335,Pedagogy Benchmark Luganda,"Omusomesa mu kibiina eky’okuna mu siniya agenda kukebera ekigendererwa kino: “Okutegeera empisa z’ekigambo ekimpi era ekirimu amagezi, mu mbeera y’okunnyonnyola ebitontome eby’ekyasa ekya 20”. Ku biragiro bino wammanga, kiruwa ekiraga ekigendererwa ekyo eky’okukebera?
","Balondoola omulamwa ogw’okubuulirira ogusangika mu bigambo ebitonotono (epigram).
","Ze nnyonnyola amakulu g'omuntu ow'ekinnabisoogno ku ngeri amakulu agazimbye ekigambo ekimpi gye gasinziira.
","Banannyonnyola amakulu ag'obwenje mu lugero olufaananyi ku mazima ge lwagaliza okutuusa.
","Bamutegeera omuwandiiko ogw'oku kiwandiiko okuba ogw'okutendereza olw'okuba guteekeddwa waggulu w'ekintu ekyawandiikiddwa.
",,,,C,Literacy,Assessment,Secondary,2023,,B,0.8686387999914587,1433,2,,C,0.5092782001011074,1433,2,,B,8.815183899831027,2030,787,768,A,18.36387210013345,2083.0,591.0,,A,7.31806439999491,1874,396,,C,3.631093299947679,1579,4,0,A,0.6168080999050289,1424,1,,A,13.031350200006273,2286,1.0,862.0,A,5.310810099996161,1419,176,166,A,4.344774500001222,2092,1.0,668
336,Pedagogy Benchmark Luganda,"Omusomesa, mu kibiina kya S.3, agenda kukebera, ng’ayitira mu kigezo ekiwandiike, ekigendererwa kino: ""Okutegeera omulimu abantu ab’enjawulo gwe bakola mu buzibu obuli mu lugero, nga basinziira ku kusoma olugero."" Ku biragiro bino wammanga, kiruwa ekiraga nti okuyiga okwo kwe kubaddewo?
","Balaga engeri enkolagana z’abantu abalina obukulu mu lugero gye ziri n’engeri gye zikosa emboozi.
","Bakebera engeri buli muntu omu ku abo abazannyi mu lugero gy’eyakolamu ebintu n’engeri ebyo gye byaleeta enkomerero y’olugero.
","Banoonya engeri abantu abali mu lugero gye balina endowooza n’enneeyisa yaabwe, era endowooza ezo ze zikola ku ngeri olugero gye lukulakulanaamu.
","Bagabanya buli muntu omuwandiike mu kitabo okusinziira ku bukulu bwe mu mboozi, nga balaga engeri gye bakifuulira okukulaakulanya ebyo ebiri mu mboozi.
",,,,A,Literacy,Assessment,Secondary,2023,,B,1.3843043998349458,1473,3,0.0,C,0.6626003000419587,1472,2,,B,5.432101000100374,1679,403,384,B,3.932438800111413,2058.0,522.0,,C,8.330209200037643,1863,332,,D,5.724072400014848,1618,4,0,B,0.920274700038135,1463,1,,B,53.77247450000141,5282,,3820.0,B,5.574358199955896,1468,192,182,B,306.6812053999747,64374,,62912
337,Pedagogy Benchmark Luganda,"Omusomesa mu mwaka ogusooka ogw’ekisulo abuuza abayizi be okukola ekiwandiiko ku mutwe gwe baagala. Mu mutendera gw’okulambula, omusomesa alungisa ekiwandiiko kino okuva ku omu ku bayizi: Kikulu okulabirira obutonde, naddala kati nga tuli mu kiseera ekizibu ennyo omulamwa ogusinga obubi, okusinziira ku bannasayansi, kwe kuba nti tuli mu kiseera obutonde bwe butakyasobola kuddawo, ng’ensi tekyalina budde bumala kuzza buggya bintu bye twamalawo. Tekimala kuzikiza taala okumala essaawa emu oba okulekeraawo okusuula pulasitika mu mazzi, kubanga kimanyiddwa nti kampuni ennene ze zirina omuwendo gw’obucaafu ogusingawo era ogwa bulijjo. Ennyingo esembayo eya lipooti y’ekibiina ky’amawanga amagatte, eyakubibwa mu August w’omwaka guno, egamba era ekakasa kino: awatali nkyukakyuka nnene, enkyukakyuka entono tezigenda kumala. N’olwekyo, kikulu okulabirira obutonde ku mutendera omunene, okuva ku kinene okutuuka ku kitono. Leero kyetaagisa mangu. Kintu ki ku nkola z’ennima kyetaagisa omusomesa okukozesa n’omuyizi eyakola ekiwandiiko kino?
","Okuteeka obubonero obw'enjawulo ku nnukuta
","Okuwandiika ebigambo ebifaanagana mu mateeka kyokka nga byawukana amakulu
","Okuwandiika ebigambo ebifaanagana
","Enkola enkulu ez'okussa akazimbulukusa
",,,,B,Literacy,Student understanding,Secondary,2023,,D,0.8648531001526862,1618,3,,D,0.5446172000374645,1618,2,,D,5.617468300042674,1884,467,448,D,4.791063500102609,1949.0,246.0,,B,7.373573299963027,2119,424,,D,3.0483119001146406,1808,4,0,B,0.8200972999911755,1609,1,,B,134.11977649998153,12094,189.0,10297.0,A,9.602260499959812,1769,352,342,D,31.745319300011037,6942,1.0,5333
338,Pedagogy Benchmark Luganda,"Ku mirundi gy'okuyiga egiddirira, gumu ku gyo ogikulaakulanya okumanya amakulu g'ebigambo (semantic awareness) era lwaki?
","Okutondekawo sentensi n'olukalala lw'ebiseera kubanga bikiriza okutegeka ebigambo.
","Okukola okwawula n'okufaananya okw'omumwa kubanga bikusobozesa okuwa amakulu eri ebigambo
","Okukola dduyiro y’okuwaana n’okwawula ebigambo mu nsalango kubanga bikusobozesa okutegeera eddoboozi ly’ebigambo.
","Okukozesa emizannyo gy'ebiseera by'ebikolwa n'okunnyonnyola empisa z'abantu kubanga bikusobozesa okutegeka ebigambo.
",,,,B,Literacy,Teaching strategies,"Primary, Secondary",2017,,B,1.2117181001231074,1377,2,,B,0.5453224000521004,1377,2,,B,6.14814480021596,1651,467,448,C,11.23900349996984,1955.0,523.0,,B,4.172502799890935,1707,289,,B,3.286814199993387,1514,4,0,B,0.8177483999170363,1368,1,,B,10.669600400025956,2004,1.0,636.0,B,2.411644999985583,1258,74,64,B,3.9943468999990728,1954,1.0,586
339,Pedagogy Benchmark Luganda,"Ku biragiro bino wammanga, kiki ekireetera omuyizi okukulaakulanya okumanya engeri y’okukozesaamu olulimi mu mbeera ez’enjawulo?
","Zuula obutali butuufu mu bigambo ebiri mu ngero ennyimpi.
","Kola engero ez'ebigambo ng'okozesa kaadi ez'ebifaananyi by'ebigambo.
","Ggwaamu ebyo ebiri mu bigambo eby'ebbugumu eby'ennono ez'enjawulo.
","Tegeka sentensi ennyangu mu ngeri endala ku eyo eteereddwaawo.
",,,,A,Literacy,Teaching strategies,"Primary, Secondary",2018,,B,1.0912281000055373,1324,3,,C,0.5839289000723511,1324,2,,C,8.466169699793682,1865,723,704,D,23.79892889992334,2282.0,905.0,,B,9.18460480007343,1809,444,,D,2.9182982998900115,1457,4,0,C,0.8196639998350292,1315,1,,C,12.085296600009316,2151,1.0,836.0,C,4.619162999966648,1257,115,105,D,31.420751500001643,6334,1.0,5019
343,Pedagogy Benchmark Luganda,"Abaana abato mu myaka gyabwe egy’obuto beenyigira mu ssanyu mu mulimu omukubiriziddwa omusomesa. Bwe bawulira oluyimba, balina okutegeera ekivuga ekikubiddwa mu luyimba olwo era bayimuse kaadi eriko ekifaananyi ky’ekivuga ekyo. Kintu ki ku lulimi lw’ebivuga omusomesa ky’akolako mu bumanyirivu bw’okuyiga obunnyonnyolwa?
","Okukuba
","Omutindo
","Enzivuunulo y'eddoboozi
","Obukulu
",,,,C,Creative arts,Teaching strategies,Pre-primary,2017,,C,2.1829637999180704,1056,2,,C,1.9111476999241857,1056,2,,C,12.142505099996924,2036,1107,1088,C,617.7659682000522,1959,864,,C,21.89545249985531,1979,882,,B,3.1923986000474542,1175,4,0,C,1.2049045998137444,1047,1,,B,8.768638299952727,1563.0,1.0,516.0,B,3.408136199985165,1044,115,105,B,3.6119501999928616,1526,1.0,479
344,Pedagogy Benchmark Luganda,"Soma omulimu oguddako: Omusomesa w'ebivuga akulembera okukung'aanya mu kibiina okw'ekivvulu ky'abayimbi babiri abeesimbyewo n'ekibiina ky'abavuzi b'ebivuga. Mu kukung'aanya kuno, ayita abayizi okwawula ennyiriri z'amaloboozi ez'omuyimbi omu omu era balowooze nti ebivuga byombi bikwatagana nga bwe biri mu kwogera. Kiki ekigendererwa ekikulu eky'omulimu ogwo?
","Ddamu okukozesa okuwulira okw'omunda
","Kubiriza okusiima obulungi bw’ebintu.
","Kola okunoonyereza okw'omutindo gw'ebizimbe
","Kulaakulanya ennyonyoza y'omubiri.
",,,,B,Creative arts,Teaching strategies,"Primary, Secondary",2017,,A,5.1427895000670105,1122,3,0.0,C,1.078241900075227,1121,2,,C,8.88340050005354,1762,787,768,B,7.310052100103348,1579,417,,A,7.800650499993935,1534,372,,B,3.6505696999374777,1247,4,0,A,1.1859159001614898,1112,1,,C,25.29865279997466,2807.0,1.0,1695.0,A,3.4521491000195965,1091,116,106,B,12.045196499995654,2922,1.0,1810
345,Pedagogy Benchmark Luganda,"Soma embeera eno wammanga:
Omusomesa ayagala okutegeka essaawa ez’ebika by’amasomo ku mutwe gw’ekigambo “Omuyimbi: ebiwandiiko n’okuyimba”. Essomero gy’akolera lisangibwa ku nkengera z’ekibuga.
Kika kya muyimbi ki ky’asaanidde okutandika nakyo, okusobola okulaga nti omutwe guno gwe guli mu muyimbi abayizi b’essomero lye bamanyi?
","Omutindo
","Ennyimba ezikozesebwa mu firimu
",Okuyimbira omutembi,Omuyimbi gw'ebika,,,,A,Creative arts,Teaching strategies,"Primary, Secondary",2017,,A,0.8118481999263167,1076,3,,D,0.5972058000043035,1076,2,,B,16.77706540003419,2555,1619,1600,D,13.623736900044603,1612,499,,B,7.198513700161129,1491,372,,D,3.659793399972841,1203,4,0,D,1.339872300159186,1067,1,,D,47.791613800043706,4437.0,1.0,3370.0,B,3.533287300029769,1071,135,125,D,12.93085250002332,2938,1.0,1871
346,Pedagogy Benchmark Luganda,"Mu ndagiriro z'ebintu by'omuziki ebigoberera, kiki ekisinga okuzibuwalira omuyizi okukitegeera mu kusooka ng'ayiga ebikwatagana n'omuziki mu masomero ag'omusingi?
","Enjawulo mu bunene bw'eddoboozi
","Enjawulo mu maloboozi
","Enkyukakyuka mu mita
","Enkyukakyuka mu sipiidi y'oluyimba
",,,,C,Creative arts,Student understanding,Primary,2017,,B,1.459422100102529,1016,2,,B,0.5562698999419808,1016,2,,A,3.578510000137612,1170,275,256,B,29.54303689999506,1548,494,,A,7.511044800048694,1425,367,,B,2.4648967999964952,1133,4,0,C,1.3317010998725891,1007,1,,C,7.520892300002743,1446.0,1.0,439.0,C,2.008470100001432,953,58,48,B,313.37958400000934,63917,1.0,62910
347,Pedagogy Benchmark Luganda,"Ku bikolwa bino wammanga, kiki ekikkiriza okukozesa omutegeki w'obubonero ng'obuyambi mu kuwandiika oluyimba?
","Londa enkyukakyuka ezitali mu bw согласии mu nnyimba ez'amaloboozi amangi.
","Longoosa ekigambo ky'omuyimbi ekyawandiikiddwa nga kisinziira ku kuwuliriza.
","Siriigi ennyiriri z'omuziki ogw'amaloboozi amangi, ng'ekyakukozesa mu kwegezaamu okuyimba/okukuba ebivuga.
","Okutegeera ebigendererwa oba enkyukakyuka ez’omulembe mu kaseera akatundu k’omuyimbi we kalongoosezebwa era ne kakubibwa.
",,,,B,Creative arts,Teaching strategies,"Primary, Secondary",2017,,C,1.845526600023732,1102,2,,B,0.5556348999962211,1102,2,,D,9.437449800083414,1876,915,896,C,15.91295860009268,1700,554,,C,9.431363800074903,1539,393,,C,4.295859699836001,1230,4,0,D,1.2294369000010192,1093,1,,D,25.078462899953596,3002.0,1.0,1909.0,C,4.719563999969978,1145,184,174,C,5.747001399984583,1952,1.0,859
348,Pedagogy Benchmark Luganda,"Kiki ekikolwa ekisinga okusaana okukozesebwa mu kusomesa abayizi okusiima ebikujjuko by'abayimbi abataabimanyi nga tubaleetera okusiima obukodyo omuyimbi bw'akozesezzaamu?
","Laga ebitundu ebikola ekitundu eky'okuwuliriza.
","Laba ebifaananyi by'obutonde bw'ensi ng'owuliriza.
","Wandiika olukalala lw'ebivuga ebiri mu kuwuliriza.
","Kuba langi ng'okozesa emibalanguzi n'ebizimbulukusa okukwataganya ebiseera eby'enjawulo eby'okuwuliriza.
",,,,D,Creative arts,Teaching strategies,"Primary, Secondary",2017,,A,1.436788200167939,1080,2,,B,1.1055781999602914,1080,2,,A,6.399473499972373,1407,467,448,B,5.106980700045824,1376,255,,D,7.067662199959159,1439,318,,D,2.5289988999720663,1202,4,0,D,1.2285494999960065,1071,1,,D,15.530537999991791,2241.0,1.0,1170.0,D,5.547867800050881,1152,212,202,A,288.7400464999955,63984,1.0,62913
